title,addr1,stored_lat,stored_lon,kakao_lat,kakao_lon,dist_km,kakao_addr,issue
마이웨이 애견펜션,강원도 홍천군 서면 한서로 1477,37.64103668,127.632255,,,,,장소 미발견 (폐업/미등록 가능성)
마이퍼주는집,부산광역시 영도구 동삼로 120,35.08372709,129.071869,,,,,장소 미발견 (폐업/미등록 가능성)
마포다방,서울특별시 마포구 홍익로5안길 47-5,37.55281917,126.92081,37.5450615631976,126.925504925373,0.957,서울 마포구 상수동 356-7,좌표 불일치 (0.96km)
마즈막재삼거리,nan,36.98945416,127.989612,36.9728382445426,127.980125269669,2.031,충북 충주시 종민동,좌표 오류 - 실제위치 2.0km 이격
말박물관,경기도 과천시 경마공원대로 107,37.44121574,127.016294,37.4478802358376,127.012132873698,0.827,경기 과천시 주암동 685-42,좌표 불일치 (0.83km)
망상해수욕장,nan,37.59779097,129.081948,37.5933739406532,129.090473530107,0.897,강원특별자치도 동해시 망상동 393-100,좌표 불일치 (0.90km)
맘앤도그,제주특별자치도 제주시 구좌읍 송당4길 5,33.47089571,126.784504,,,,,장소 미발견 (폐업/미등록 가능성)
맘앤도그 단비,제주특별자치도 제주시 구좌읍 송당2길 36,33.46936873,126.784075,,,,,장소 미발견 (폐업/미등록 가능성)
맘앤도그 백호,제주특별자치도 제주시 구좌읍 송당2길 34,33.46943506,126.783856,,,,,장소 미발견 (폐업/미등록 가능성)
매산해안공원,nan,36.92692477,126.810857,36.930088607366,126.805897528258,0.564,충남 당진시 신평면 매산리 29-24,좌표 불일치 (0.56km)
망원 휴개소,서울특별시 마포구 희우정로 77,37.55314381,126.90274,,,,,장소 미발견 (폐업/미등록 가능성)
매로우,서울특별시 도봉구 덕릉로60다길 34,37.63759741,127.039102,37.5576289237715,126.921697603509,13.64,서울 마포구 동교동 201-13,좌표 오류 - 실제위치 13.6km 이격
매송휴게소 반려견놀이터,경기도 화성시 매송면 서해안고속도로 316,37.26531838,126.892899,,,,,장소 미발견 (폐업/미등록 가능성)
맥아트미술관,경기도 안산시 단원구 부흥로 254,37.21975458,126.602419,,,,,장소 미발견 (폐업/미등록 가능성)
멍더랜드,충청남도 홍성군 홍북읍 애향6길 23,36.65966536,126.684855,,,,,장소 미발견 (폐업/미등록 가능성)
멍멍벅스,서울특별시 마포구 잔다리로6길 28-1,37.55205953,126.92066,,,,,장소 미발견 (폐업/미등록 가능성)
멍멍으르렁컹컹,인천광역시 연수구 새말로 82,37.41898431,126.678674,,,,,장소 미발견 (폐업/미등록 가능성)
멍뭉아 놀다가,경기도 안성시 공도읍 문터길 38-5,37.01108564,127.197112,,,,,장소 미발견 (폐업/미등록 가능성)
멍박스24 애견셀프목욕 무인카페,서울특별시 성북구 보문로34길 39,37.59076885,127.017458,,,,,장소 미발견 (폐업/미등록 가능성)
멍블럭,경기도 남양주시 수동면 비룡로1378번길 36-6,37.74386903,127.286757,,,,,장소 미발견 (폐업/미등록 가능성)
멍비치 강릉,nan,37.95332631,128.77286,,,,,장소 미발견 (폐업/미등록 가능성)
멍숲,울산광역시 울주군 삼동면 조일1길 25,35.49687297,129.114172,,,,,장소 미발견 (폐업/미등록 가능성)
멍슈슈 애견놀이터,경기도 하남시 서하남로 23,37.51704421,127.146747,,,,,장소 미발견 (폐업/미등록 가능성)
멍스테이,강원도 고성군 토성면 천진해변길 58,38.26104765,128.559283,38.30184168103033,128.54523898911125,4.699,강원특별자치도 고성군 죽왕면 문암진리 81-25,좌표 오류 - 실제위치 4.7km 이격
멍스필드,경기도 고양시 덕양구 충장로 614-49,37.6644282,126.850163,,,,,장소 미발견 (폐업/미등록 가능성)
멍트럴파크 애견운동장,경기도 시흥시 하우로 186,37.47085457,126.782807,,,,,장소 미발견 (폐업/미등록 가능성)
멍이네,경기도 화성시 동탄대로시범길 148-20,37.20033897,127.1145,,,,,장소 미발견 (폐업/미등록 가능성)
멍포레스트,제주특별자치도 제주시 애월읍 평화로 2157,33.41314039,126.392786,,,,,장소 미발견 (폐업/미등록 가능성)
멍플스테이,경기도 안성시 죽산면 용설호수길 101,37.05682862,127.451989,,,,,장소 미발견 (폐업/미등록 가능성)
멍화만사성,경기도 화성시 동탄지성로 143,37.20953282,127.059602,,,,,장소 미발견 (폐업/미등록 가능성)
메르블루,경기도 시흥시 서해안로 1032-12,37.40584363,126.753753,,,,,장소 미발견 (폐업/미등록 가능성)
메이킷,서울특별시 강남구 삼성로 535,37.50961727,127.054664,37.5121706940432,127.047853723602,0.664,서울 강남구 삼성동 44-27,좌표 불일치 (0.66km)
메이드인선,대전광역시 유성구 노은서로 101,36.36930711,127.314264,,,,,장소 미발견 (폐업/미등록 가능성)
명지1공원,부산광역시 강서구 명지오션시티2로 17,35.08735018,128.899607,35.087730929185284,128.90699988050116,0.674,부산 강서구 명지동 3247,좌표 불일치 (0.67km)
명지원,전라남도 담양군 고서면 덕촌길 37,35.2099481,126.998422,35.1567383764591,126.918422862932,9.374,광주 동구 계림동 465-35,좌표 오류 - 실제위치 9.4km 이격
모던팬트리,대전광역시 유성구 원신흥남로42번길 15,36.33624966,127.339106,,,,,장소 미발견 (폐업/미등록 가능성)
모두올레 애견펜션,제주특별자치도 서귀포시 남원읍 남태해안로 279-4,33.28193994,126.732375,,,,,장소 미발견 (폐업/미등록 가능성)
모래미해수욕장,nan,35.34727067,126.426767,35.36341726619477,126.41500878698486,2.088,전남 영광군 백수읍 구수리,좌표 오류 - 실제위치 2.1km 이격
모소,경기도 수원시 팔달구 권광로364번길 9,37.27922641,127.038194,37.360362445997,127.057504331246,9.182,경기 용인시 수지구 고기동 222-2,좌표 오류 - 실제위치 9.2km 이격
모어스테이,부산광역시 금정구 오시게로 44,35.22134094,129.087622,35.1735449726161,129.196237530427,11.209,부산 해운대구 송정동 445-4,좌표 오류 - 실제위치 11.2km 이격
목포대학교박물관,전라남도 무안군 청계면 영산로 1666,34.91030656,126.44021,34.9074570666174,126.434786739032,0.587,전남 무안군 청계면 도림리 61,좌표 불일치 (0.59km)
목스녹스,경기도 포천시 소흘읍 초가팔로 49-19,37.8239394,127.152054,,,,,장소 미발견 (폐업/미등록 가능성)
몽그라운드,대전광역시 중구 어덕마을로 42-5,36.33493651,127.403943,,,,,장소 미발견 (폐업/미등록 가능성)
몽구네 애견카페,대구광역시 중구 북성로3길 55,35.87600611,128.582575,,,,,장소 미발견 (폐업/미등록 가능성)
몽스낵,서울특별시 도봉구 우이천로 333,37.64653232,127.026339,,,,,장소 미발견 (폐업/미등록 가능성)
몽스홀릭,경상남도 창원시 성산구 용지로113번길 1,35.22578724,128.678316,,,,,장소 미발견 (폐업/미등록 가능성)
무의도,nan,37.37955595,126.422173,37.3868071480195,126.418467797483,0.87,인천 중구 무의동,좌표 불일치 (0.87km)
무릉도원,전라북도 완주군 동상면 대아수목로 534-39,35.99964249,127.336178,35.9973119594253,127.377801394822,3.753,전북특별자치도 진안군 주천면 무릉리 1054-1,좌표 오류 - 실제위치 3.8km 이격
무심워터월드,nan,36.58405984,127.502388,,,,,장소 미발견 (폐업/미등록 가능성)
무스커피,서울특별시 송파구 가락로42길 12,37.51214973,127.12068,37.5927164391457,127.019165271271,12.663,서울 성북구 동선동1가 85-33,좌표 오류 - 실제위치 12.7km 이격
무안낙지공원,nan,34.99966895,126.35205,35.0050953825995,126.353952155646,0.628,전남 무안군 망운면 송현리 451-47,좌표 불일치 (0.63km)
무주 그랜드펜션,전라북도 무주군 설천면 구천동1로 135-6,35.89839648,127.774915,,,,,장소 미발견 (폐업/미등록 가능성)
묵현천,경기도 남양주시 화도읍 녹촌로 227-1,37.64011305,127.280842,37.6388865609677,127.317737555215,3.252,경기 남양주시 화도읍 창현리,좌표 오류 - 실제위치 3.3km 이격
문고리 한옥 독채 풀빌라펜션,경상북도 경주시 외외길 172-32,35.81896137,129.170953,,,,,장소 미발견 (폐업/미등록 가능성)
문막휴게소 반려견놀이터,강원도 원주시 문막읍 원문로 1234,37.33522267,127.858205,,,,,장소 미발견 (폐업/미등록 가능성)
물골안랜드 애견피크닉,경기도 남양주시 수동면 비룡로 945,37.71766177,127.3152,,,,,장소 미발견 (폐업/미등록 가능성)
미누현대미술관,경기도 성남시 수정구 공원로 360,37.44558105,127.149375,,,,,장소 미발견 (폐업/미등록 가능성)
미평산림욕장,nan,34.77660389,127.709456,34.7749787628956,127.715172380049,0.552,전남 여수시 미평동 21-1,좌표 불일치 (0.55km)
미미언니네 독푸드카페,경기도 남양주시 다산순환로 397-163,37.62099958,127.160164,,,,,장소 미발견 (폐업/미등록 가능성)
밀독 호텔,대구광역시 동구 팔공로51길 3,35.92276512,128.640809,,,,,장소 미발견 (폐업/미등록 가능성)
밀루앤라떼,서울특별시 마포구 토정로 27,37.54573429,126.913902,,,,,장소 미발견 (폐업/미등록 가능성)
바다독차지,울산광역시 울주군 서생면 해맞이로 1376,35.3709915,129.353176,,,,,장소 미발견 (폐업/미등록 가능성)
바다보다 카페,충청남도 태안군 안면읍 풍어제길 44-77,36.59453694,126.381422,36.5264940987291,126.334041693715,8.669,충남 태안군 안면읍 승언리 1947-12,좌표 오류 - 실제위치 8.7km 이격
바람새마을,경기도 평택시 고덕면 새악길 43-62,37.0133246,127.020162,,,,,장소 미발견 (폐업/미등록 가능성)
바바빈애견카페,대구광역시 수성구 용학로 21-1,35.82613747,128.612196,,,,,장소 미발견 (폐업/미등록 가능성)
바릴로체,강원도 홍천군 서면 굴업솔골길 91,37.62342692,127.677012,,,,,장소 미발견 (폐업/미등록 가능성)
바비앤불리,경기도 하남시 서하남로576번길 28,37.52107264,127.204155,,,,,장소 미발견 (폐업/미등록 가능성)
바산올레펜션,제주특별자치도 서귀포시 안덕면 대평로 29,33.23659918,126.363867,,,,,장소 미발견 (폐업/미등록 가능성)
바잇미,서울특별시 강남구 논현로175길 101-3,37.52256677,127.021258,37.4981940800063,127.038882667336,3.124,서울 강남구 역삼동 726-10,좌표 오류 - 실제위치 3.1km 이격
바크카페,강원도 속초시 중앙로 150-1,38.20406025,128.591642,,,,,장소 미발견 (폐업/미등록 가능성)
반포 한강공원,서울특별시 서초구 신반포로11길 40,37.50769397,126.992731,37.51081992690844,126.99716104081192,0.523,서울 서초구 반포동 115-5,좌표 불일치 (0.52km)
배추다방,경기도 부천시 부흥로 339,37.49419512,126.780159,37.5013784290248,126.75634525454737,2.248,경기 부천시 원미구 상동 567-16,좌표 오류 - 실제위치 2.2km 이격
배추공주와페키들의감성놀이터,서울특별시 동작구 상도로58길 4,37.49591989,126.953041,37.57681435092733,126.93122188775676,9.198,서울 서대문구 연희동 719-18,좌표 오류 - 실제위치 9.2km 이격
백석천근린공원,nan,37.73464013,127.034034,37.73399911984186,127.04100454297411,0.617,경기 의정부시 의정부동 553,좌표 불일치 (0.62km)
백제역사고분,세종특별자치시 노을3로 85,36.47917404,127.254667,,,,,장소 미발견 (폐업/미등록 가능성)
범어사 성보박물관,부산광역시 금정구 범어사로 250,35.28304264,129.067621,35.2784068383485,129.07440021091648,0.803,부산 금정구 청룡동 산 2-1,좌표 불일치 (0.80km)
밸런스독 애견펜션,경기도 양평군 지평면 바깥섬부리1길 3-29,37.46426742,127.655751,,,,,장소 미발견 (폐업/미등록 가능성)
버드힐펜션,경기도 양평군 용문면 덕촌길 231-7,37.51299582,127.590598,,,,,장소 미발견 (폐업/미등록 가능성)
버디독,광주광역시 서구 화개1로 67,35.13003175,126.854601,,,,,장소 미발견 (폐업/미등록 가능성)
베라데로펜션,충청남도 태안군 남면 용궁길 77,36.63378502,126.30479,,,,,장소 미발견 (폐업/미등록 가능성)
벤치하우스,강원도 평창군 봉평면 흥정계곡1길 35-6,37.63546835,128.347724,,,,,장소 미발견 (폐업/미등록 가능성)
변산마실길2코스,전라북도 부안군 변산면 노루목길 8-8,35.66392739,126.510394,35.668920180113396,126.51803519554646,0.886,전북특별자치도 부안군 변산면 운산리 441-13,좌표 불일치 (0.89km)
별빛정원펜션,강원도 평창군 봉평면 버들개길 80-9,37.53611209,128.389513,,,,,장소 미발견 (폐업/미등록 가능성)
보경사성보박물관,경상북도 포항시 북구 송라면 보경로 523,36.25296793,129.3192,,,,,장소 미발견 (폐업/미등록 가능성)
보리나라 학원농장고창청보리밭,전라북도 고창군 공음면 학원농장길 158-6,35.37610431,126.54362,,,,,장소 미발견 (폐업/미등록 가능성)
보은향토민속자료전시관,충청북도 보은군 보은읍 군청길 38,36.48970363,127.729748,,,,,장소 미발견 (폐업/미등록 가능성)
보크아웃도어카페,경기도 양주시 은현면 화합로941번길 101-8,37.86513389,127.026916,,,,,장소 미발견 (폐업/미등록 가능성)
봉황동유적 패총단면전시관,경상남도 김해시 가락로63번길 26,35.23198022,128.878991,,,,,장소 미발견 (폐업/미등록 가능성)
부산문화회관,부산광역시 남구 유엔평화로 6,35.1344766,129.091719,35.1273355645175,129.093788300172,0.816,부산 남구 대연동 848-4,좌표 불일치 (0.82km)
부산 사직종합운동장 실내체육관 2층,부산광역시 동래구 사직로 55-32,35.19231214,129.060681,,,,,장소 미발견 (폐업/미등록 가능성)
부산과학기술대학교 민속자료실 박물관,부산광역시 북구 시랑로132번길 88,35.19419451,129.005303,,,,,장소 미발견 (폐업/미등록 가능성)
부산교육대학교 한새뮤지엄 교육박물관,부산광역시 연제구 교대로 24,35.19569321,129.077083,,,,,장소 미발견 (폐업/미등록 가능성)
부산어린이대공원,부산광역시 부산진구 새싹로 295,35.18250474,129.046693,35.1849136186692,129.041575693763,0.537,부산 부산진구 초읍동 43,좌표 불일치 (0.54km)
부산여자대학교 한국차박물관,부산광역시 부산진구 진남로 506,35.16923652,129.072055,,,,,장소 미발견 (폐업/미등록 가능성)
부석사성보박물관,경상북도 영주시 부석면 부석사로 345,36.99738133,128.685645,,,,,장소 미발견 (폐업/미등록 가능성)
북면수변생태공원,nan,35.37653874,128.612541,35.3805804769171,128.609777681817,0.515,경남 창원시 의창구 북면 외산리 108,좌표 불일치 (0.51km)
북앤독카페,경기도 광명시 하안로288번길 12-1,37.46224495,126.882225,,,,,장소 미발견 (폐업/미등록 가능성)
브레이브독스 애견카페,제주특별자치도 제주시 한림읍 한수풀로 138,33.42163929,126.276596,,,,,장소 미발견 (폐업/미등록 가능성)
브레이브펍스,경기도 고양시 일산서구 웅비로 4-19,37.68294217,126.757323,,,,,장소 미발견 (폐업/미등록 가능성)
브런치독,경기도 의정부시 금신로 311,37.74449473,127.062986,37.5692488816509,127.07297405629,19.506,서울 동대문구 장안동 338-9,좌표 오류 - 실제위치 19.5km 이격
브이센터 더 라이브 뮤지엄,서울특별시 강동구 아리수로61길 103,37.56539313,127.147715,,,,,장소 미발견 (폐업/미등록 가능성)
블랙노우즈 카페,서울특별시 강남구 선릉로 402,37.50079968,127.051008,,,,,장소 미발견 (폐업/미등록 가능성)
빈티지399,광주광역시 광산구 평동로 650,35.12624867,126.745768,,,,,장소 미발견 (폐업/미등록 가능성)
빈티지라디오하우스 애견펜션,충청남도 태안군 안면읍 대야로 304-33,36.46387512,126.416331,,,,,장소 미발견 (폐업/미등록 가능성)
빙하기,서울특별시 마포구 포은로 86-1,37.554773,126.905412,,,,,장소 미발견 (폐업/미등록 가능성)
빼꼼하우스,서울특별시 마포구 독막로8길 15-6,37.54700048,126.918232,,,,,장소 미발견 (폐업/미등록 가능성)
뽀야쌀롱,경기도 양평군 양서면 목왕로688번길 47,37.56493135,127.390475,,,,,장소 미발견 (폐업/미등록 가능성)
사바나코쉬카,경기도 부천시 중동로248번길 71,37.5015058,126.772786,,,,,장소 미발견 (폐업/미등록 가능성)
사정소류지,대전광역시 중구 사정공원로 173,36.29660676,127.397995,,,,,장소 미발견 (폐업/미등록 가능성)
사촌마을자료관,경상북도 의성군 점곡면 점곡길 28,36.42516488,128.763,,,,,장소 미발견 (폐업/미등록 가능성)
산타페펜션,경상남도 거제시 장목면 율천두모로 126,34.97653357,128.695149,,,,,장소 미발견 (폐업/미등록 가능성)
삼포해수욕장,nan,38.31644595,128.512805,38.3153743689378,128.535096590844,1.948,강원특별자치도 고성군 죽왕면 삼포리,좌표 오류 - 실제위치 1.9km 이격
상남견,경기도 평택시 서정역로36번길 107,37.0581022,127.061636,,,,,장소 미발견 (폐업/미등록 가능성)
상주동학교당유물전시관,경상북도 상주시 은척면 우기1길 64,36.54016819,128.060637,,,,,장소 미발견 (폐업/미등록 가능성)
새만금방조제,nan,35.73894516,126.455509,35.8950832269423,126.516681385943,18.217,전북특별자치도 군산시 비응도동 123,좌표 오류 - 실제위치 18.2km 이격
샌디애견하우스,제주특별자치도 제주시 애월읍 예원로 121,33.45954384,126.399422,,,,,장소 미발견 (폐업/미등록 가능성)
새터산근린공원,충청남도 계룡시 새터산길 11,36.27524985,127.251087,,,,,장소 미발견 (폐업/미등록 가능성)
생각이나 펜션,경기도 양평군 단월면 명성길 128-4,37.62584047,127.636859,37.580581369412194,127.68147182094307,6.385,경기 양평군 단월면 부안리 32,좌표 오류 - 실제위치 6.4km 이격
생말체육공원,전라북도 군산시 분멀5길 29,35.96720988,126.570189,,,,,장소 미발견 (폐업/미등록 가능성)
서귀포 제주앓이 펜션,제주특별자치도 서귀포시 일주서로 166-56,33.25513164,126.491511,,,,,장소 미발견 (폐업/미등록 가능성)
서귀포 청 리조트,제주특별자치도 서귀포시 중산간서로157번길 68,33.25572265,126.497029,,,,,장소 미발견 (폐업/미등록 가능성)
서귀포칠십리시공원,제주특별자치도 서귀포시 현청로 41-19,33.26692553,126.554547,33.2463816394384,126.554193916615,2.285,제주특별자치도 서귀포시 서홍동 576-9,좌표 오류 - 실제위치 2.3km 이격
서울대학교미술관,서울특별시 관악구 관악로 1,37.46803806,126.959294,37.466545433547736,126.9496783370364,0.865,서울 관악구 신림동 산 56-1,좌표 불일치 (0.86km)
서산휴게소 반려견놀이터,충청남도 서산시 해미면 서해안고속도로 241,36.74290504,126.565021,,,,,장소 미발견 (폐업/미등록 가능성)
서울과학기술대학교 미술관,서울특별시 노원구 공릉로 232,37.63307893,127.076795,37.64066135905104,127.06685980156716,1.215,서울 노원구 중계동 508,좌표 오류 - 실제위치 1.2km 이격
서울대학교 치의학대학원 치의학박물관,서울특별시 종로구 대학로 101,37.58045239,126.997196,,,,,장소 미발견 (폐업/미등록 가능성)
서울생활사박물관 분관,서울특별시 노원구 동일로174길 27,37.62017392,127.076936,,,,,장소 미발견 (폐업/미등록 가능성)
서울역사박물관 본관,서울특별시 종로구 새문안로 55,37.57049685,126.971075,37.5623997015421,126.975511537049,0.982,서울 중구 태평로2가 250,좌표 불일치 (0.98km)
서울여자대학교박물관,서울특별시 노원구 화랑로 621,37.62878266,127.088992,37.6197018366411,127.07701499863,1.46,서울 노원구 공릉동 622,좌표 오류 - 실제위치 1.5km 이격
선데이사운즈,서울특별시 용산구 두텁바위로37길 6,37.54744856,126.981548,,,,,장소 미발견 (폐업/미등록 가능성)
선암계곡,nan,36.89027004,128.303006,36.907928623865,128.30938292488472,2.044,충북 단양군 단성면 대잠리 295-2,좌표 오류 - 실제위치 2.0km 이격
섬마을펜션,경상남도 거제시 일운면 거제대로 1988-10,34.81148899,128.68352,34.8201839874805,128.74928498676465,6.081,경남 거제시 일운면 옥림리 32,좌표 오류 - 실제위치 6.1km 이격
성산카페 어반정글,제주특별자치도 서귀포시 성산읍 신고로22번길 39,33.43680217,126.92119,,,,,장소 미발견 (폐업/미등록 가능성)
성수종합사회복지회관,서울특별시 성동구 뚝섬로1길 43,37.54542883,127.046948,37.56508501177507,127.02278473164604,3.052,서울 중구 신당동 160-2,좌표 오류 - 실제위치 3.1km 이격
성안미술관,제주특별자치도 제주시 중앙로 470,33.48110387,126.54161,,,,,장소 미발견 (폐업/미등록 가능성)
세계술문화박물관,충청북도 충주시 중앙탑면 탑정안길 12,37.01850597,127.865633,,,,,장소 미발견 (폐업/미등록 가능성)
세계오지민속박물관,제주특별자치도 서귀포시 성산읍 서성일로 474,33.41539642,126.840702,,,,,장소 미발견 (폐업/미등록 가능성)
세계장신구박물관,서울특별시 종로구 북촌로5나길 2,37.5809772,126.981806,,,,,장소 미발견 (폐업/미등록 가능성)
세븐카페,경상남도 김해시 금관대로 187,35.18151272,128.778708,35.19552591816154,128.79472801424194,2.132,경남 김해시 삼문동 62-2,좌표 오류 - 실제위치 2.1km 이격
세이멍,경기도 하남시 서하남로576번길 28,37.52107264,127.204155,,,,,장소 미발견 (폐업/미등록 가능성)
소노펫 클럽앤리조트 비발디파크,강원도 홍천군 서면 한치골길 262,37.65233706,127.687335,37.64819900565243,127.68308633445352,0.593,강원특별자치도 홍천군 서면 팔봉리 1290-17,좌표 불일치 (0.59km)
소래습지생태공원,인천광역시 남동구 소래로154번길 77,37.40736482,126.746337,37.4124100307355,126.747372334203,0.568,인천 남동구 논현동 1-55,좌표 불일치 (0.57km)
소라잡는댕댕이펜션,충청남도 태안군 안면읍 삼봉길 153,36.56927096,126.321098,,,,,장소 미발견 (폐업/미등록 가능성)
소롯길 카페 펜션,강원도 원주시 신림면 성남로 457,37.282063,128.084565,,,,,장소 미발견 (폐업/미등록 가능성)
소리산자연마당,전라북도 익산시 고봉로5길 7,35.95331977,126.968089,,,,,장소 미발견 (폐업/미등록 가능성)
소소정원,전라북도 익산시 망성면 여강로 1035-5,36.12928406,127.020956,,,,,장소 미발견 (폐업/미등록 가능성)
속초해수욕장,nan,38.18764605,128.590848,38.1902410513732,128.59564611783713,0.509,강원특별자치도 속초시 조양동 1412-1,좌표 불일치 (0.51km)
송도센트럴파크,인천광역시 연수구 컨벤시아대로 160,37.39036508,126.643568,37.3903632245344,126.637620690296,0.525,인천 연수구 송도동 38,좌표 불일치 (0.53km)
솔향공원 소나무전시관,충청북도 보은군 속리산면 속리산로 600,36.49920811,127.802708,,,,,장소 미발견 (폐업/미등록 가능성)
솔푸른향기펜션,충청남도 태안군 안면읍 수해길 85-71,36.60023225,126.350279,,,,,장소 미발견 (폐업/미등록 가능성)
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,33.20776692,126.290888,33.19908293934712,126.28979142753593,0.971,제주특별자치도 서귀포시 대정읍 상모리 산 2,좌표 불일치 (0.97km)
송산리고분군 모형전시관,충청남도 공주시 왕릉로 37,36.46244576,127.112978,,,,,장소 미발견 (폐업/미등록 가능성)
쇳대박물관,서울특별시 종로구 이화장길 100,37.57980424,127.004617,,,,,장소 미발견 (폐업/미등록 가능성)
수다라성보박물관,전라남도 영광군 불갑면 불갑사로 450,35.19967508,126.550048,,,,,장소 미발견 (폐업/미등록 가능성)
수기해수욕장,인천광역시 옹진군 북도면 신도로182번길 35-10,37.52444203,126.434628,37.54461300858643,126.43186725671819,2.256,인천 옹진군 북도면 시도리,좌표 오류 - 실제위치 2.3km 이격
수덕공원,전라북도 군산시 구영1길 119,35.98994525,126.709063,,,,,장소 미발견 (폐업/미등록 가능성)
수리산도립공원,nan,37.36910362,126.900917,37.3646252063381,126.901506855221,0.501,경기 안양시 만안구 안양동 산 79-3,좌표 불일치 (0.50km)
수원화성,nan,37.28786446,127.018377,37.2869569586225,127.011795743342,0.591,경기 수원시 장안구 영화동 320-2,좌표 불일치 (0.59km)
수주팔봉,nan,36.89349288,127.91718,36.8982602684572,127.924291223407,0.825,충북 충주시 살미면 토계리,좌표 불일치 (0.83km)
수월봉,nan,33.29161177,126.168934,33.29476974463891,126.16310858641053,0.645,제주특별자치도 제주시 한경면 고산리 3760,좌표 불일치 (0.65km)
수질복원센터 앞 공원,전라북도 전주시 덕진구 중동로 150,35.84645267,127.063111,35.83982068818706,127.06659754423006,0.802,전북특별자치도 전주시 덕진구 장동 1094,좌표 불일치 (0.80km)
순천대학교박물관,전라남도 순천시 중앙로 255,34.96676128,127.480923,34.960427519930235,127.48016112158467,0.708,전남 순천시 매곡동 179-10,좌표 불일치 (0.71km)
순천 라온하우스애견펜션,전라남도 순천시 왕지로 238-3,34.9791706,127.544681,,,,,장소 미발견 (폐업/미등록 가능성)
숲사랑홍보관,강원도 강릉시 사천면 미노길 1,37.81715301,128.851319,,,,,장소 미발견 (폐업/미등록 가능성)
숲21길,경기도 화성시 병점중앙로21번길 21,37.20085659,127.042483,,,,,장소 미발견 (폐업/미등록 가능성)
숲속의정원 애견동반펜션,강원도 고성군 죽왕면 곡실평길 332,38.30652792,128.489706,,,,,장소 미발견 (폐업/미등록 가능성)
슈가파인 애견카페,대구광역시 달성군 가창면 헐티로 899,35.78448692,128.58826,,,,,장소 미발견 (폐업/미등록 가능성)
슈가브리움 호텔 리조트,전라남도 여수시 돌산읍 몰둠벙길 54,34.69895866,127.755274,,,,,장소 미발견 (폐업/미등록 가능성)
슈에뜨펜션캠핑,경기도 가평군 청평면 호명리길 134,37.72654746,127.466332,,,,,장소 미발견 (폐업/미등록 가능성)
스타독 반려견 테마파크,경기도 이천시 마장면 작촌로 92-23,37.24828363,127.344617,,,,,장소 미발견 (폐업/미등록 가능성)
스퀘어독스 서산점,충청남도 서산시 양열로 291,36.76198508,126.444495,,,,,장소 미발견 (폐업/미등록 가능성)
스테리나잇,경기도 안성시 원곡면 지문북길 104,37.06730138,127.151972,,,,,장소 미발견 (폐업/미등록 가능성)
스타펫미팅 애견카페,충청북도 충주시 성서7길 29-1,36.97206783,127.931314,,,,,장소 미발견 (폐업/미등록 가능성)
스테이솔티,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1,33.55462336,126.798376,,,,,장소 미발견 (폐업/미등록 가능성)
슬로우포레스트,서울특별시 종로구 삼청로5길 20,37.58281605,126.98078,37.5473664997088,127.04094622627,6.608,서울 성동구 성수동1가 685-419,좌표 오류 - 실제위치 6.6km 이격
시노마니아,경기도 파주시 조리읍 뇌조로52번길 52-10,37.75108748,126.811408,,,,,장소 미발견 (폐업/미등록 가능성)
시오 마카롱,충청남도 태안군 안면읍 대야로 304-49,36.46389116,126.416018,,,,,장소 미발견 (폐업/미등록 가능성)
시월보름,대구광역시 동구 동부로 29,35.87440057,128.615634,,,,,장소 미발견 (폐업/미등록 가능성)
신라대학교박물관,부산광역시 사상구 백양대로700번길 140,35.1720525,128.997797,35.1677987815679,128.994418380729,0.564,부산 사상구 괘법동 산 1-23,좌표 불일치 (0.56km)
신구대학교 우촌박물관,경기도 성남시 중원구 광명로 377,37.44885139,127.167697,,,,,장소 미발견 (폐업/미등록 가능성)
신구대학교식물원 갤러리 우촌,경기도 성남시 수정구 적푸리로 9,37.43372945,127.081478,,,,,장소 미발견 (폐업/미등록 가능성)
신덕공원,nan,35.82683381,127.095595,35.8341399345696,127.1026196136046,1.03,전북특별자치도 전주시 완산구 효자동3가 1443-2,좌표 오류 - 실제위치 1.0km 이격
신선농장,부산광역시 남구 신선대산복로 174-3,35.10644401,129.105399,,,,,장소 미발견 (폐업/미등록 가능성)
신세개 애견카페,경상남도 진주시 내동면 내동로 216-18,35.15075967,128.087729,,,,,장소 미발견 (폐업/미등록 가능성)
신안철새박물관,전라남도 신안군 흑산면 흑산일주로 212,34.68677591,125.427618,,,,,장소 미발견 (폐업/미등록 가능성)
신세댕,대구광역시 달서구 앞산순환로 281,35.82719815,128.558403,,,,,장소 미발견 (폐업/미등록 가능성)
썸이프,서울특별시 강동구 강동대로53길 50,37.52492334,127.132452,37.5467233663599,126.9422385261,16.946,서울 마포구 대흥동 245-13,좌표 오류 - 실제위치 16.9km 이격
아난티 남해 호텔,경상남도 남해군 남면 남서대로1179번길 40-109,34.77771827,127.854726,,,,,장소 미발견 (폐업/미등록 가능성)
아라리인형의집 박물관,강원도 정선군 북평면 명주내길 43-1,37.43807911,128.646969,,,,,장소 미발견 (폐업/미등록 가능성)
아리랑센터 아리랑홀,강원도 정선군 정선읍 애산로 51,37.37638383,128.671536,,,,,장소 미발견 (폐업/미등록 가능성)
